Nomor,Tanggal,Location Indicator,Nama UPT,Nama Bandara,Jam Operasional (jam),Jumlah Data Masuk,Ketersediaan Data (%),Catatan
4962,2025-06-26,WIJJ,Sultan Thaha,Sultan Thaha,24,0,0.0,❌ Tidak ada data
4963,2025-06-26,WIKK,Depati Amir,Depati Amir,24,0,0.0,❌ Tidak ada data
4964,2025-06-26,WIKT,H.AS. Hanandjoeddin,H.AS. Hanandjoeddin,24,0,0.0,❌ Tidak ada data
4965,2025-06-26,WILL,Radin Inten II,Radin Inten II,24,0,0.0,❌ Tidak ada data
4966,2025-06-26,WILP,Radin Inten II,Muhammad Taufiq Kiemas,24,0,0.0,❌ Tidak ada data
4967,2025-06-26,WIMA,Malikussaleh,Malikussaleh,24,24,50.0,✅ Lengkap
4968,2025-06-26,WIMB,Binaka,Binaka,24,48,100.0,✅ Lengkap
4969,2025-06-26,WIME,Aek Godang,Aek Godang,24,48,100.0,✅ Lengkap
4970,2025-06-26,WIMF,Kualanamu,Jenderal Besar Abdul Haris Nasution,24,0,0.0,❌ Tidak ada data
4971,2025-06-26,WIML,Sultan Iskandar Muda,Lasikin,24,0,0.0,❌ Tidak ada data
4972,2025-06-26,WIMM,Kualanamu,Kualanamu Internasional,24,48,100.0,✅ Lengkap
4973,2025-06-26,WIMN,Silangit,Raja Sisingamangaraja XII,24,41,85.42,✅ Lengkap
4974,2025-06-26,WIMP,Silangit,Sibisa,24,0,0.0,❌ Tidak ada data
4975,2025-06-26,WIMS,FL Tobing,DR Ferdinand Lumban Tobing,24,48,100.0,✅ Lengkap
4976,2025-06-26,WIMU,Sultan Iskandar Muda,Alas Leuser,24,0,0.0,❌ Tidak ada data
4977,2025-06-26,WIOD,Singkawang,Singkawang,24,0,0.0,❌ Tidak ada data
4978,2025-06-26,WIOG,Nangapinoh,Nangapinoh,24,0,0.0,❌ Tidak ada data
4979,2025-06-26,WIOK,Rahadi Oesman,Rahadi Oesman,24,0,0.0,❌ Tidak ada data
4980,2025-06-26,WIOO,Supadio,Supadio,24,0,0.0,❌ Tidak ada data
4981,2025-06-26,WIOP,Pangsuma,Pangsuma,24,0,0.0,❌ Tidak ada data
4982,2025-06-26,WIOS,Tebelian,Tebelian,24,0,0.0,❌ Tidak ada data
4983,2025-06-26,WIPB,Sultan Mahmud Badaruddin II,Silampari,24,0,0.0,❌ Tidak ada data
4984,2025-06-26,WIPO,Radin Inten II,Gatot Soebroto,24,0,0.0,❌ Tidak ada data
4985,2025-06-26,WIPP,Sultan Mahmud Badaruddin II,Sultan Mahmud Badaruddin II,24,0,0.0,❌ Tidak ada data
4986,2025-06-26,WIPY,Sultan Mahmud Badaruddin II,Atung Bungsu,24,0,0.0,❌ Tidak ada data
4987,2025-06-26,WIRR,Budiarto,Budiarto,24,0,0.0,❌ Tidak ada data
4988,2025-06-26,WITC,Cut Nyak Dhien Nagan Raya,Cut Nyak Dhien Nagan Raya,24,24,50.0,✅ Lengkap
4989,2025-06-26,WITK,Sultan Iskandar Muda,Rembele,24,0,0.0,❌ Tidak ada data
4990,2025-06-26,WITN,Maimun Saleh,Maimun Saleh,24,24,50.0,✅ Lengkap
4991,2025-06-26,WITO,Sultan Iskandar Muda,Kuala Batu,24,0,0.0,❌ Tidak ada data
4992,2025-06-26,WITT,Sultan Iskandar Muda,Sultan Iskandar Muda,24,48,100.0,✅ Lengkap
4993,2025-06-27,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,48,100.0,✅ Lengkap
4994,2025-06-27,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
4995,2025-06-27,WABB,Frans Kaisiepo,Frans Kaisiepo,24,48,100.0,✅ Lengkap
4996,2025-06-27,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
4997,2025-06-27,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
4998,2025-06-27,WABI,Nabire,Douw Aturure,24,36,75.0,✅ Lengkap
4999,2025-06-27,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,24,50.0,✅ Lengkap
5000,2025-06-27,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,0,0.0,❌ Tidak ada data
5001,2025-06-27,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,0,0.0,❌ Tidak ada data
5002,2025-06-27,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,0,0.0,❌ Tidak ada data
5003,2025-06-27,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,0,0.0,❌ Tidak ada data
5004,2025-06-27,WADY,Banyuwangi,Banyuwangi,24,0,0.0,❌ Tidak ada data
5005,2025-06-27,WAEE,Sultan Babullah,Sultan Babullah,24,48,100.0,✅ Lengkap
5006,2025-06-27,WAEG,Gamar Malamo,Gamar Malamo,24,24,50.0,✅ Lengkap
5007,2025-06-27,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
5008,2025-06-27,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
5009,2025-06-27,WAEL,Oesman Sadik,Oesman Sadik,24,36,75.0,✅ Lengkap
5010,2025-06-27,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
5011,2025-06-27,WAES,Emalamo,Emalamo,24,24,50.0,✅ Lengkap
5012,2025-06-27,WAEW,Lanud Leo Wattimena,Pitu,24,23,47.92,⚠️ Kurang dari 50%
5013,2025-06-27,WAFB,Toraja,Toraja,24,14,29.17,⚠️ Kurang dari 50%
5014,2025-06-27,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
5015,2025-06-27,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,48,100.0,✅ Lengkap
5016,2025-06-27,WAFJ,Tampa Padang,Tampa Padang,24,48,100.0,✅ Lengkap
5017,2025-06-27,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
5018,2025-06-27,WAFL,Sultan Bantilan,Sultan Bantilan,24,24,50.0,✅ Lengkap
5019,2025-06-27,WAFM,Andi Jemma,Andi Jemma,24,36,75.0,✅ Lengkap
5020,2025-06-27,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
5021,2025-06-27,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
5022,2025-06-27,WAFP,Kasiguncu,Kasiguncu,24,24,50.0,✅ Lengkap
5023,2025-06-27,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
5024,2025-06-27,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,47,97.92,✅ Lengkap
5025,2025-06-27,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
5026,2025-06-27,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
5027,2025-06-27,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
5028,2025-06-27,WAGB,Beringin,Hajji Muhammad Sidik,24,0,0.0,❌ Tidak ada data
5029,2025-06-27,WAGF,H. Asan,Kuala Pembuang,24,0,0.0,❌ Tidak ada data
5030,2025-06-27,WAGG,Tjilik Riwut,Tjilik Riwut,24,0,0.0,❌ Tidak ada data
5031,2025-06-27,WAGI,Iskandar,Iskandar,24,0,0.0,❌ Tidak ada data
5032,2025-06-27,WAGM,Sanggu,Sanggu,24,0,0.0,❌ Tidak ada data
5033,2025-06-27,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
5034,2025-06-27,WAGS,H. Asan,H. Asan,24,0,0.0,❌ Tidak ada data
5035,2025-06-27,WAHH,Lanud Adisutjipto,Adisutjipto,24,6,12.5,⚠️ Kurang dari 50%
5036,2025-06-27,WAHI,Yogyakarta,Yogyakarta,24,48,100.0,✅ Lengkap
5037,2025-06-27,WAHL,Tunggul Wulung,Tunggul Wulung,24,0,0.0,❌ Tidak ada data
5038,2025-06-27,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,0,0.0,❌ Tidak ada data
5039,2025-06-27,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,0,0.0,❌ Tidak ada data
5040,2025-06-27,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
5041,2025-06-27,WAJI,Torea,Mararena,24,6,12.5,⚠️ Kurang dari 50%
5042,2025-06-27,WAJJ,Sentani,Sentani,24,48,100.0,✅ Lengkap
5043,2025-06-27,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
5044,2025-06-27,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
5045,2025-06-27,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
5046,2025-06-27,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
5047,2025-06-27,WAKK,Mopah,Mopah,24,48,100.0,✅ Lengkap
5048,2025-06-27,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
5049,2025-06-27,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
5050,2025-06-27,WAKT,Tanah Merah,Tanah Merah,24,24,50.0,✅ Lengkap
5051,2025-06-27,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,0,0.0,❌ Tidak ada data
5052,2025-06-27,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,0,0.0,❌ Tidak ada data
5053,2025-06-27,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,0,0.0,❌ Tidak ada data
5054,2025-06-27,WAMG,Djalaluddin,Djalaluddin,24,48,100.0,✅ Lengkap
5055,2025-06-27,WAMH,Naha,Naha,24,48,100.0,✅ Lengkap
5056,2025-06-27,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
5057,2025-06-27,WAMM,Sam Ratulangi,Sam Ratulangi,24,48,100.0,✅ Lengkap
5058,2025-06-27,WAMN,Sam Ratulangi,Melonguane,24,32,66.67,✅ Lengkap
5059,2025-06-27,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
5060,2025-06-27,WAOC,Gusti Syamsir Alam,Bersujud,24,0,0.0,❌ Tidak ada data
5061,2025-06-27,WAOK,Gusti Syamsir Alam,Gusti Syamsir Alam,24,0,0.0,❌ Tidak ada data
5062,2025-06-27,WAON,Syamsudin Noor,Tanjung Warukin,24,0,0.0,❌ Tidak ada data
5063,2025-06-27,WAOO,Syamsudin Noor,Syamsudin Noor,24,0,0.0,❌ Tidak ada data
5064,2025-06-27,WAPA,Amahai,Amahai,24,48,100.0,✅ Lengkap
5065,2025-06-27,WAPC,Bandaneira,Bandaneira,24,24,50.0,✅ Lengkap
5066,2025-06-27,WAPD,Pattimura,Dobo,24,0,0.0,❌ Tidak ada data
5067,2025-06-27,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,24,50.0,✅ Lengkap
5068,2025-06-27,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
5069,2025-06-27,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
5070,2025-06-27,WAPN,Namlea,Namniwel,24,24,50.0,✅ Lengkap
5071,2025-06-27,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
5072,2025-06-27,WAPP,Pattimura,Pattimura,24,48,100.0,✅ Lengkap
5073,2025-06-27,WAPS,Mathilda Batlayeri,Mathilda Batlayeri,24,24,50.0,✅ Lengkap
5074,2025-06-27,WAPU,Kuffar,Kuffar,24,24,50.0,✅ Lengkap
5075,2025-06-27,WAPV,Amahai,Wahai,24,0,0.0,❌ Tidak ada data
5076,2025-06-27,WAQA,Nunukan,Nunukan,24,0,0.0,❌ Tidak ada data
5077,2025-06-27,WAQC,Kalimarau,Maratua,24,0,0.0,❌ Tidak ada data
5078,2025-06-27,WAQD,Tanjung Harapan,Tanjung Harapan,24,0,0.0,❌ Tidak ada data
5079,2025-06-27,WAQJ,Yuvai Semaring,Yuvai Semaring,24,0,0.0,❌ Tidak ada data
5080,2025-06-27,WAQL,Tanjung Harapan,Long Apung,24,0,0.0,❌ Tidak ada data
5081,2025-06-27,WAQM,Tanjung Harapan,Kol. Robert Atty Bessing,24,0,0.0,❌ Tidak ada data
5082,2025-06-27,WAQQ,Juwata,Juwata,24,0,0.0,❌ Tidak ada data
5083,2025-06-27,WAQT,Kalimarau,Kalimarau,24,0,0.0,❌ Tidak ada data
5084,2025-06-27,WARA,Lanud Abdulrachman Saleh,Abdulrachman Saleh,24,0,0.0,❌ Tidak ada data
5085,2025-06-27,WARC,Ahmad Yani,Ngloram,24,0,0.0,❌ Tidak ada data
5086,2025-06-27,WARD,Dhoho,Dhoho,24,0,0.0,❌ Tidak ada data
5087,2025-06-27,WARE,Banyuwangi,Noto Hadinegoro,24,0,0.0,❌ Tidak ada data
5088,2025-06-27,WARR,Juanda,Juanda,24,0,0.0,❌ Tidak ada data
5089,2025-06-27,WART,Trunojoyo,Trunojoyo,24,0,0.0,❌ Tidak ada data
5090,2025-06-27,WARW,Sangkapura,Harun Thohir,24,0,0.0,❌ Tidak ada data
5091,2025-06-27,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
5092,2025-06-27,WASF,Torea,Siboru,24,13,27.08,⚠️ Kurang dari 50%
5093,2025-06-27,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
5094,2025-06-27,WASK,Utarom,Utarom,24,18,37.5,⚠️ Kurang dari 50%
5095,2025-06-27,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
5096,2025-06-27,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
5097,2025-06-27,WASS,Domine Eduard Osok,Domine Eduard Osok,24,48,100.0,✅ Lengkap
5098,2025-06-27,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
5099,2025-06-27,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
5100,2025-06-27,WATA,Eltari,A. A. Bere Tallo,24,0,0.0,❌ Tidak ada data
5101,2025-06-27,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
5102,2025-06-27,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,0,0.0,❌ Tidak ada data
5103,2025-06-27,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,0,0.0,❌ Tidak ada data
5104,2025-06-27,WATG,Frans Sales Lega,Frans Sales Lega,24,0,0.0,❌ Tidak ada data
5105,2025-06-27,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,0,0.0,❌ Tidak ada data
5106,2025-06-27,WATL,Gewayantana,Gewayantana,24,0,0.0,❌ Tidak ada data
5107,2025-06-27,WATM,Mali,Mali,24,0,0.0,❌ Tidak ada data
5108,2025-06-27,WATO,Komodo,Komodo,24,0,0.0,❌ Tidak ada data
5109,2025-06-27,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
5110,2025-06-27,WATR,David Constantijn Saudale,David Constantijn Saudale,24,0,0.0,❌ Tidak ada data
5111,2025-06-27,WATS,Tardamu,Tardamu,24,0,0.0,❌ Tidak ada data
5112,2025-06-27,WATT,Eltari,El Tari,24,0,0.0,❌ Tidak ada data
5113,2025-06-27,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,0,0.0,❌ Tidak ada data
5114,2025-06-27,WATW,Eltari,Wunopito,24,0,0.0,❌ Tidak ada data
5115,2025-06-27,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
5116,2025-06-27,WAUU,Rendani,Rendani,24,55,114.58,✅ Lengkap
5117,2025-06-27,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
5118,2025-06-27,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
5119,2025-06-27,WAVV,Wamena,Wamena,24,48,100.0,✅ Lengkap
5120,2025-06-27,WAWB,Beto Ambari,Betoambari,24,24,50.0,✅ Lengkap
5121,2025-06-27,WAWD,Beto Ambari,Matahora,24,0,0.0,❌ Tidak ada data
5122,2025-06-27,WAWH,Sultan Hasanuddin,H. Aroeppala,24,0,0.0,❌ Tidak ada data
5123,2025-06-27,WAWN,Sultan Hasanuddin,Arung Palakka,24,0,0.0,❌ Tidak ada data
5124,2025-06-27,WAWP,Sangia Ni Bandera,Sangia Nibandera,24,48,100.0,✅ Lengkap
5125,2025-06-27,WAWR,Beto Ambari,Sugimanuru,24,0,0.0,❌ Tidak ada data
5126,2025-06-27,WAWW,Lanud Haluoleo,Haluoleo,24,30,62.5,✅ Lengkap
5127,2025-06-27,WAYE,Enarotali,Enarotali,24,16,33.33,⚠️ Kurang dari 50%
5128,2025-06-27,WAYL,Mozez Kilangin,Ilaga,24,0,0.0,❌ Tidak ada data
5129,2025-06-27,WAYY,Mozez Kilangin,Mozez Kilangin,24,49,102.08,✅ Lengkap
5130,2025-06-27,WIBB,Sultan Syarif Kasim II,Sultan Syarif Kasim II,24,48,100.0,✅ Lengkap
5131,2025-06-27,WIBD,Sultan Syarif Kasim II,Pinang Kampai,24,0,0.0,❌ Tidak ada data
5132,2025-06-27,WIBG,Sultan Syarif Kasim II,Tuanku Tambusai,24,0,0.0,❌ Tidak ada data
5133,2025-06-27,WIBJ,Japura,Japura,24,48,100.0,✅ Lengkap
5134,2025-06-27,WICA,Kertajati,Kertajati,24,0,0.0,❌ Tidak ada data
5135,2025-06-27,WICC,Lanud Husein Sastranegara,Husein Sastranegara,24,0,0.0,❌ Tidak ada data
5136,2025-06-27,WICD,Kertajati,Cakrabhuwana,24,0,0.0,❌ Tidak ada data
5137,2025-06-27,WICN,Tunggul Wulung,Nusawiru,24,0,0.0,❌ Tidak ada data
5138,2025-06-27,WIDD,Hang Nadim,Hang Nadim,24,51,106.25,✅ Lengkap
5139,2025-06-27,WIDL,Tarempa,Letung,24,0,0.0,❌ Tidak ada data
5140,2025-06-27,WIDM,Tarempa,Matak,24,16,33.33,⚠️ Kurang dari 50%
5141,2025-06-27,WIDN,Raja Hajji Fisabilillah,Raja Hajji Fisabilillah,24,48,100.0,✅ Lengkap
5142,2025-06-27,WIDO,Lanud Raden Sadjad,Ranai,24,22,45.83,⚠️ Kurang dari 50%
5143,2025-06-27,WIDS,Dabo,Dabo,24,24,50.0,✅ Lengkap
5144,2025-06-27,WIDT,Raja Hajji Abdullah,Raja Hajji Abdullah,24,47,97.92,✅ Lengkap
5145,2025-06-27,WIEB,Minangkabau,Mentawai,24,0,0.0,❌ Tidak ada data
5146,2025-06-27,WIEE,Minangkabau,Minangkabau,24,48,100.0,✅ Lengkap
5147,2025-06-27,WIGE,Fatmawati Soekarno,Enggano,24,0,0.0,❌ Tidak ada data
5148,2025-06-27,WIGG,Fatmawati Soekarno,Fatmawati Soekarno,24,0,0.0,❌ Tidak ada data
5149,2025-06-27,WIGM,Fatmawati Soekarno,Mukomuko,24,0,0.0,❌ Tidak ada data
5150,2025-06-27,WIHH,Lanud Halim Perdanakusuma,Halim Perdana Kusuma,24,12,25.0,⚠️ Kurang dari 50%
5151,2025-06-27,WIII,Soekarno Hatta,Soekarno Hatta,24,0,0.0,❌ Tidak ada data
5152,2025-06-27,WIJB,Sultan Thaha,Muara Bungo,24,0,0.0,❌ Tidak ada data
5153,2025-06-27,WIJI,Depati Parbo,Depati Parbo,24,0,0.0,❌ Tidak ada data
5154,2025-06-27,WIJJ,Sultan Thaha,Sultan Thaha,24,0,0.0,❌ Tidak ada data
5155,2025-06-27,WIKK,Depati Amir,Depati Amir,24,0,0.0,❌ Tidak ada data
5156,2025-06-27,WIKT,H.AS. Hanandjoeddin,H.AS. Hanandjoeddin,24,0,0.0,❌ Tidak ada data
5157,2025-06-27,WILL,Radin Inten II,Radin Inten II,24,0,0.0,❌ Tidak ada data
5158,2025-06-27,WILP,Radin Inten II,Muhammad Taufiq Kiemas,24,0,0.0,❌ Tidak ada data
5159,2025-06-27,WIMA,Malikussaleh,Malikussaleh,24,24,50.0,✅ Lengkap
5160,2025-06-27,WIMB,Binaka,Binaka,24,48,100.0,✅ Lengkap
5161,2025-06-27,WIME,Aek Godang,Aek Godang,24,48,100.0,✅ Lengkap
5162,2025-06-27,WIMF,Kualanamu,Jenderal Besar Abdul Haris Nasution,24,0,0.0,❌ Tidak ada data
5163,2025-06-27,WIML,Sultan Iskandar Muda,Lasikin,24,0,0.0,❌ Tidak ada data
5164,2025-06-27,WIMM,Kualanamu,Kualanamu Internasional,24,48,100.0,✅ Lengkap
5165,2025-06-27,WIMN,Silangit,Raja Sisingamangaraja XII,24,47,97.92,✅ Lengkap
5166,2025-06-27,WIMP,Silangit,Sibisa,24,0,0.0,❌ Tidak ada data
5167,2025-06-27,WIMS,FL Tobing,DR Ferdinand Lumban Tobing,24,48,100.0,✅ Lengkap
5168,2025-06-27,WIMU,Sultan Iskandar Muda,Alas Leuser,24,0,0.0,❌ Tidak ada data
5169,2025-06-27,WIOD,Singkawang,Singkawang,24,0,0.0,❌ Tidak ada data
5170,2025-06-27,WIOG,Nangapinoh,Nangapinoh,24,0,0.0,❌ Tidak ada data
5171,2025-06-27,WIOK,Rahadi Oesman,Rahadi Oesman,24,0,0.0,❌ Tidak ada data
5172,2025-06-27,WIOO,Supadio,Supadio,24,0,0.0,❌ Tidak ada data
5173,2025-06-27,WIOP,Pangsuma,Pangsuma,24,0,0.0,❌ Tidak ada data
5174,2025-06-27,WIOS,Tebelian,Tebelian,24,0,0.0,❌ Tidak ada data
5175,2025-06-27,WIPB,Sultan Mahmud Badaruddin II,Silampari,24,0,0.0,❌ Tidak ada data
5176,2025-06-27,WIPO,Radin Inten II,Gatot Soebroto,24,0,0.0,❌ Tidak ada data
5177,2025-06-27,WIPP,Sultan Mahmud Badaruddin II,Sultan Mahmud Badaruddin II,24,0,0.0,❌ Tidak ada data
5178,2025-06-27,WIPY,Sultan Mahmud Badaruddin II,Atung Bungsu,24,0,0.0,❌ Tidak ada data
5179,2025-06-27,WIRR,Budiarto,Budiarto,24,0,0.0,❌ Tidak ada data
5180,2025-06-27,WITC,Cut Nyak Dhien Nagan Raya,Cut Nyak Dhien Nagan Raya,24,24,50.0,✅ Lengkap
5181,2025-06-27,WITK,Sultan Iskandar Muda,Rembele,24,0,0.0,❌ Tidak ada data
5182,2025-06-27,WITN,Maimun Saleh,Maimun Saleh,24,24,50.0,✅ Lengkap
5183,2025-06-27,WITO,Sultan Iskandar Muda,Kuala Batu,24,0,0.0,❌ Tidak ada data
5184,2025-06-27,WITT,Sultan Iskandar Muda,Sultan Iskandar Muda,24,49,102.08,✅ Lengkap
5185,2025-06-28,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,48,100.0,✅ Lengkap
5186,2025-06-28,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
5187,2025-06-28,WABB,Frans Kaisiepo,Frans Kaisiepo,24,48,100.0,✅ Lengkap
5188,2025-06-28,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
5189,2025-06-28,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
5190,2025-06-28,WABI,Nabire,Douw Aturure,24,36,75.0,✅ Lengkap
5191,2025-06-28,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,24,50.0,✅ Lengkap
5192,2025-06-28,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,0,0.0,❌ Tidak ada data
5193,2025-06-28,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,0,0.0,❌ Tidak ada data
5194,2025-06-28,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,0,0.0,❌ Tidak ada data
5195,2025-06-28,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,0,0.0,❌ Tidak ada data
5196,2025-06-28,WADY,Banyuwangi,Banyuwangi,24,0,0.0,❌ Tidak ada data
5197,2025-06-28,WAEE,Sultan Babullah,Sultan Babullah,24,47,97.92,✅ Lengkap
5198,2025-06-28,WAEG,Gamar Malamo,Gamar Malamo,24,19,39.58,⚠️ Kurang dari 50%
5199,2025-06-28,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
5200,2025-06-28,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
5201,2025-06-28,WAEL,Oesman Sadik,Oesman Sadik,24,35,72.92,✅ Lengkap
5202,2025-06-28,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
5203,2025-06-28,WAES,Emalamo,Emalamo,24,24,50.0,✅ Lengkap
5204,2025-06-28,WAEW,Lanud Leo Wattimena,Pitu,24,6,12.5,⚠️ Kurang dari 50%
5205,2025-06-28,WAFB,Toraja,Toraja,24,14,29.17,⚠️ Kurang dari 50%
5206,2025-06-28,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
5207,2025-06-28,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,48,100.0,✅ Lengkap
5208,2025-06-28,WAFJ,Tampa Padang,Tampa Padang,24,48,100.0,✅ Lengkap
5209,2025-06-28,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
5210,2025-06-28,WAFL,Sultan Bantilan,Sultan Bantilan,24,24,50.0,✅ Lengkap
5211,2025-06-28,WAFM,Andi Jemma,Andi Jemma,24,28,58.33,✅ Lengkap
5212,2025-06-28,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
5213,2025-06-28,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
5214,2025-06-28,WAFP,Kasiguncu,Kasiguncu,24,24,50.0,✅ Lengkap
5215,2025-06-28,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
5216,2025-06-28,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,47,97.92,✅ Lengkap
5217,2025-06-28,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
5218,2025-06-28,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
5219,2025-06-28,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
5220,2025-06-28,WAGB,Beringin,Hajji Muhammad Sidik,24,0,0.0,❌ Tidak ada data
5221,2025-06-28,WAGF,H. Asan,Kuala Pembuang,24,0,0.0,❌ Tidak ada data
5222,2025-06-28,WAGG,Tjilik Riwut,Tjilik Riwut,24,0,0.0,❌ Tidak ada data
5223,2025-06-28,WAGI,Iskandar,Iskandar,24,0,0.0,❌ Tidak ada data
5224,2025-06-28,WAGM,Sanggu,Sanggu,24,0,0.0,❌ Tidak ada data
5225,2025-06-28,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
5226,2025-06-28,WAGS,H. Asan,H. Asan,24,0,0.0,❌ Tidak ada data
5227,2025-06-28,WAHH,Lanud Adisutjipto,Adisutjipto,24,14,29.17,⚠️ Kurang dari 50%
5228,2025-06-28,WAHI,Yogyakarta,Yogyakarta,24,48,100.0,✅ Lengkap
5229,2025-06-28,WAHL,Tunggul Wulung,Tunggul Wulung,24,0,0.0,❌ Tidak ada data
5230,2025-06-28,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,0,0.0,❌ Tidak ada data
5231,2025-06-28,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,0,0.0,❌ Tidak ada data
